WellID,Date,Elevation,Type
W093,1976-04-09,1358.4,RPELEV
W086,1976-04-09,1325.7,Well Water Level
W092,1976-04-09,1338.3,Well Water Level
W093,1976-04-09,1337.6,Well Water Level
W037,1976-04-20,1360.5,RPELEV
W051,1976-04-20,1360.5,RPELEV
W055,1976-04-20,1357.5,RPELEV
W075,1976-04-20,1372.8,RPELEV
W037,1976-04-20,1344.4,Well Water Level
W051,1976-04-20,1344.9,Well Water Level
W055,1976-04-20,1337,Well Water Level
W075,1976-04-20,1354.3,Well Water Level
W079,1976-04-21,1336.3,RPELEV
W086,1976-04-21,1345.7,RPELEV
W087,1976-04-21,1335.6,RPELEV
W092,1976-04-21,1358.4,RPELEV
W093,1976-04-21,1358.4,RPELEV
W079,1976-04-21,1320.7,Well Water Level
W086,1976-04-21,1328.3,Well Water Level
W087,1976-04-21,1328.5,Well Water Level
W092,1976-04-21,1338.1,Well Water Level
W093,1976-04-21,1337.6,Well Water Level
W037,1976-10-08,1360.5,RPELEV
W037,1976-10-08,1334.7,Well Water Level
W051,1976-10-12,1360.5,RPELEV
W055,1976-10-12,1357.5,RPELEV
W051,1976-10-12,1329.6,Well Water Level
W055,1976-10-12,1309.8,Well Water Level
W075,1976-10-14,1372.8,RPELEV
W079,1976-10-14,1336.3,RPELEV
W086,1976-10-14,1345.7,RPELEV
W087,1976-10-14,1335.6,RPELEV
W092,1976-10-14,1358.4,RPELEV
W093,1976-10-14,1358.4,RPELEV
W075,1976-10-14,1331.8,Well Water Level
W079,1976-10-14,1311.9,Well Water Level
W086,1976-10-14,1314.8,Well Water Level
W087,1976-10-14,1318.5,Well Water Level
W092,1976-10-14,1314.6,Well Water Level
W093,1976-10-14,1314.8,Well Water Level
W037,1977-03-01,1360.5,RPELEV
W037,1977-03-01,1340.3,Well Water Level
W051,1977-03-02,1360.5,RPELEV
W055,1977-03-02,1357.5,RPELEV
W075,1977-03-02,1372.8,RPELEV
W079,1977-03-02,1336.3,RPELEV
W051,1977-03-02,1336.2,Well Water Level
W055,1977-03-02,1325.4,Well Water Level
W075,1977-03-02,1341.5,Well Water Level
W079,1977-03-02,1314.4,Well Water Level
W086,1977-03-04,1345.7,RPELEV
W087,1977-03-04,1335.6,RPELEV
W092,1977-03-04,1358.4,RPELEV
W093,1977-03-04,1358.4,RPELEV
W086,1977-03-04,1299.8,Well Water Level
W087,1977-03-04,1321.7,Well Water Level
W092,1977-03-04,1332.6,Well Water Level
W093,1977-03-04,1329.4,Well Water Level
W037,1977-05-02,1360.5,RPELEV
W051,1977-05-02,1360.5,RPELEV
W055,1977-05-02,1357.5,RPELEV
W037,1977-05-02,1336.8,Well Water Level
W051,1977-05-02,1336.8,Well Water Level
W055,1977-05-02,NA,Well Water Level
W075,1977-05-03,1372.8,RPELEV
W079,1977-05-03,1336.3,RPELEV
W086,1977-05-03,1345.7,RPELEV
W087,1977-05-03,1335.6,RPELEV
W092,1977-05-03,1358.4,RPELEV
W093,1977-05-03,1358.4,RPELEV
W075,1977-05-03,1337.7,Well Water Level
W079,1977-05-03,1309.3,Well Water Level
W086,1977-05-03,1315.1,Well Water Level
W087,1977-05-03,1322.6,Well Water Level
W092,1977-05-03,NA,Well Water Level
W093,1977-05-03,1325.6,Well Water Level
W075,1977-07-07,1372.8,RPELEV
W075,1977-07-07,1330.9,Well Water Level
W075,1977-08-03,1372.8,RPELEV
W075,1977-08-03,NA,Well Water Level
W075,1977-09-06,1372.8,RPELEV
W075,1977-09-06,1328,Well Water Level
W037,1977-09-07,1360.5,RPELEV
W051,1977-09-07,1360.5,RPELEV
W055,1977-09-07,1357.5,RPELEV
W037,1977-09-07,1328.8,Well Water Level
W051,1977-09-07,1318.5,Well Water Level
W055,1977-09-07,1292.9,Well Water Level
W075,1977-09-08,1372.8,RPELEV
W079,1977-09-08,1336.3,RPELEV
W086,1977-09-08,1345.7,RPELEV
W087,1977-09-08,1335.6,RPELEV
W092,1977-09-08,1358.4,RPELEV
W093,1977-09-08,1358.4,RPELEV
W075,1977-09-08,1320.6,Well Water Level
W079,1977-09-08,1299.2,Well Water Level
W086,1977-09-08,1313.2,Well Water Level
W087,1977-09-08,1316.6,Well Water Level
W092,1977-09-08,NA,Well Water Level
W093,1977-09-08,1306,Well Water Level
W075,1977-10-05,1372.8,RPELEV
W075,1977-10-05,1343.3,Well Water Level
W075,1977-11-03,1372.8,RPELEV
W075,1977-11-03,1348.7,Well Water Level
W075,1977-12-08,1372.8,RPELEV
W075,1977-12-08,1352.8,Well Water Level
W075,1978-03-17,1372.8,RPELEV
W075,1978-03-17,1370.7,Well Water Level
W037,1978-04-14,1360.5,RPELEV
W051,1978-04-14,1360.5,RPELEV
W055,1978-04-14,1357.5,RPELEV
W037,1978-04-14,1355,Well Water Level
W051,1978-04-14,1355.1,Well Water Level
W055,1978-04-14,1347.4,Well Water Level
W075,1978-04-17,1372.8,RPELEV
W079,1978-04-17,1336.3,RPELEV
W086,1978-04-17,1345.7,RPELEV
W087,1978-04-17,1335.6,RPELEV
W092,1978-04-17,1358.4,RPELEV
W093,1978-04-17,1358.4,RPELEV
W075,1978-04-17,1361.1,Well Water Level
W079,1978-04-17,1327.4,Well Water Level
W086,1978-04-17,1331.1,Well Water Level
W087,1978-04-17,1331.9,Well Water Level
W092,1978-04-17,NA,Well Water Level
W093,1978-04-17,1338.5,Well Water Level
W037,1978-09-07,1360.5,RPELEV
W037,1978-09-07,1329,Well Water Level
W051,1978-09-11,1360.5,RPELEV
W055,1978-09-11,1357.5,RPELEV
W051,1978-09-11,1341.4,Well Water Level
W055,1978-09-11,NA,Well Water Level
W075,1978-09-12,1372.8,RPELEV
W079,1978-09-12,1336.3,RPELEV
W086,1978-09-12,1345.7,RPELEV
W087,1978-09-12,1335.6,RPELEV
W092,1978-09-12,1358.4,RPELEV
W093,1978-09-12,1358.4,RPELEV
W075,1978-09-12,1335.1,Well Water Level
W079,1978-09-12,1313.2,Well Water Level
W086,1978-09-12,1320.3,Well Water Level
W087,1978-09-12,1321.9,Well Water Level
W092,1978-09-12,1320.9,Well Water Level
W093,1978-09-12,1321,Well Water Level
W051,1979-04-03,1360.5,RPELEV
W055,1979-04-03,1357.5,RPELEV
W051,1979-04-03,1353.5,Well Water Level
W055,1979-04-03,1344,Well Water Level
W037,1979-04-04,1360.5,RPELEV
W075,1979-04-04,1372.8,RPELEV
W079,1979-04-04,1336.3,RPELEV
W086,1979-04-04,1345.7,RPELEV
W087,1979-04-04,1335.6,RPELEV
W092,1979-04-04,1358.4,RPELEV
W093,1979-04-04,1358.4,RPELEV
W037,1979-04-04,1351.6,Well Water Level
W075,1979-04-04,1360.5,Well Water Level
W079,1979-04-04,1326.8,Well Water Level
W086,1979-04-04,1330.3,Well Water Level
W087,1979-04-04,1330.6,Well Water Level
W092,1979-04-04,1340.2,Well Water Level
W093,1979-04-04,1339.7,Well Water Level
W037,1979-10-11,1360.5,RPELEV
W051,1979-10-11,1360.5,RPELEV
W055,1979-10-11,1357.5,RPELEV
W037,1979-10-11,1340.44,Well Water Level
W051,1979-10-11,1334.8,Well Water Level
W055,1979-10-11,1300.2,Well Water Level
W075,1979-10-12,1372.8,RPELEV
W079,1979-10-12,1336.3,RPELEV
W086,1979-10-12,1345.7,RPELEV
W087,1979-10-12,1335.6,RPELEV
W092,1979-10-12,1358.4,RPELEV
W093,1979-10-12,1358.4,RPELEV
W075,1979-10-12,1338,Well Water Level
W079,1979-10-12,1326.1,Well Water Level
W086,1979-10-12,1318.1,Well Water Level
W087,1979-10-12,1319.7,Well Water Level
W092,1979-10-12,1316.9,Well Water Level
W093,1979-10-12,NA,Well Water Level
W037,1980-03-26,1360.5,RPELEV
W037,1980-03-26,1356.7,Well Water Level
W051,1980-03-27,1360.5,RPELEV
W055,1980-03-27,1357.5,RPELEV
W075,1980-03-27,1372.8,RPELEV
W079,1980-03-27,1336.3,RPELEV
W051,1980-03-27,1357.3,Well Water Level
W055,1980-03-27,1350,Well Water Level
W075,1980-03-27,1362.7,Well Water Level
W079,1980-03-27,1330.9,Well Water Level
W086,1980-03-28,1345.7,RPELEV
W087,1980-03-28,1335.6,RPELEV
W092,1980-03-28,1358.4,RPELEV
W093,1980-03-28,1358.4,RPELEV
W086,1980-03-28,1331.7,Well Water Level
W087,1980-03-28,1331.8,Well Water Level
W092,1980-03-28,1341.6,Well Water Level
W093,1980-03-28,1342.3,Well Water Level
W037,1980-10-09,1360.5,RPELEV
W037,1980-10-09,1340.8,Well Water Level
W051,1980-10-10,1360.5,RPELEV
W055,1980-10-10,1357.5,RPELEV
W051,1980-10-10,1337.5,Well Water Level
W055,1980-10-10,1315.3,Well Water Level
W075,1980-10-13,1372.8,RPELEV
W079,1980-10-13,1336.3,RPELEV
W086,1980-10-13,1345.7,RPELEV
W087,1980-10-13,1335.6,RPELEV
W092,1980-10-13,1358.4,RPELEV
W093,1980-10-13,1358.4,RPELEV
W075,1980-10-13,1343.5,Well Water Level
W079,1980-10-13,1312.7,Well Water Level
W086,1980-10-13,1318.1,Well Water Level
W087,1980-10-13,1321.2,Well Water Level
W092,1980-10-13,1318.4,Well Water Level
W093,1980-10-13,1318.3,Well Water Level
W037,1981-03-18,1360.5,RPELEV
W051,1981-03-18,1360.5,RPELEV
W037,1981-03-18,1352.1,Well Water Level
W051,1981-03-18,1352.1,Well Water Level
W055,1981-03-19,1357.5,RPELEV
W055,1981-03-19,1342.9,Well Water Level
W075,1981-03-20,1372.8,RPELEV
W079,1981-03-20,1336.3,RPELEV
W086,1981-03-20,1345.7,RPELEV
W087,1981-03-20,1335.6,RPELEV
W092,1981-03-20,1358.4,RPELEV
W093,1981-03-20,1358.4,RPELEV
W075,1981-03-20,NA,Well Water Level
W079,1981-03-20,1327.3,Well Water Level
W086,1981-03-20,NA,Well Water Level
W087,1981-03-20,1330.2,Well Water Level
W092,1981-03-20,1339.5,Well Water Level
W093,1981-03-20,1340.2,Well Water Level
W037,1981-10-02,1360.5,RPELEV
W037,1981-10-02,1338,Well Water Level
W051,1981-10-06,1360.5,RPELEV
W055,1981-10-06,1357.5,RPELEV
W075,1981-10-06,1372.8,RPELEV
W079,1981-10-06,1336.3,RPELEV
W086,1981-10-06,1345.7,RPELEV
W087,1981-10-06,1335.6,RPELEV
W051,1981-10-06,1336.9,Well Water Level
W055,1981-10-06,1307.4,Well Water Level
W075,1981-10-06,NA,Well Water Level
W079,1981-10-06,1312.3,Well Water Level
W086,1981-10-06,1314.7,Well Water Level
W087,1981-10-06,1319.2,Well Water Level
W092,1981-10-07,1358.4,RPELEV
W093,1981-10-07,1358.4,RPELEV
W092,1981-10-07,1316.3,Well Water Level
W093,1981-10-07,1316.6,Well Water Level
W037,1982-04-06,1360.5,RPELEV
W051,1982-04-06,1360.5,RPELEV
W055,1982-04-06,1357.5,RPELEV
W037,1982-04-06,1358.4,Well Water Level
W051,1982-04-06,1359.5,Well Water Level
W055,1982-04-06,1352.3,Well Water Level
W075,1982-04-07,1372.8,RPELEV
W079,1982-04-07,1336.3,RPELEV
W086,1982-04-07,1345.7,RPELEV
W075,1982-04-07,NA,Well Water Level
W079,1982-04-07,1329.6,Well Water Level
W086,1982-04-07,1331.2,Well Water Level
W087,1982-04-08,1335.6,RPELEV
W092,1982-04-08,1358.4,RPELEV
W093,1982-04-08,1358.4,RPELEV
W087,1982-04-08,NA,Well Water Level
W092,1982-04-08,1343.5,Well Water Level
W093,1982-04-08,1344,Well Water Level
W037,1982-10-14,1360.5,RPELEV
W051,1982-10-14,1360.5,RPELEV
W055,1982-10-14,1357.5,RPELEV
W087,1982-10-14,1335.6,RPELEV
W093,1982-10-14,1358.4,RPELEV
W037,1982-10-14,1343.3,Well Water Level
W051,1982-10-14,1339.8,Well Water Level
W055,1982-10-14,1326.8,Well Water Level
W087,1982-10-14,NA,Well Water Level
W093,1982-10-14,NA,Well Water Level
W075,1982-10-15,1372.8,RPELEV
W079,1982-10-15,1336.3,RPELEV
W086,1982-10-15,1345.7,RPELEV
W092,1982-10-15,1358.4,RPELEV
W075,1982-10-15,1347.8,Well Water Level
W079,1982-10-15,1319.5,Well Water Level
W086,1982-10-15,1322.4,Well Water Level
W092,1982-10-15,1328.1,Well Water Level
W037,1983-04-22,1360.5,RPELEV
W051,1983-04-22,1360.5,RPELEV
W037,1983-04-22,1356.7,Well Water Level
W051,1983-04-22,1358,Well Water Level
W055,1983-04-25,1357.5,RPELEV
W075,1983-04-25,1372.8,RPELEV
W079,1983-04-25,1336.3,RPELEV
W086,1983-04-25,1345.7,RPELEV
W087,1983-04-25,1335.6,RPELEV
W092,1983-04-25,1358.4,RPELEV
W093,1983-04-25,1358.4,RPELEV
W055,1983-04-25,1351.8,Well Water Level
W075,1983-04-25,1361.6,Well Water Level
W079,1983-04-25,1330.1,Well Water Level
W086,1983-04-25,1332.6,Well Water Level
W087,1983-04-25,1333.7,Well Water Level
W092,1983-04-25,1342.7,Well Water Level
W093,1983-04-25,1343.3,Well Water Level
W037,1983-11-29,1360.5,RPELEV
W051,1983-11-29,1360.5,RPELEV
W055,1983-11-29,1357.5,RPELEV
W037,1983-11-29,1353,Well Water Level
W051,1983-11-29,1352.6,Well Water Level
W055,1983-11-29,1345.4,Well Water Level
W075,1983-12-02,1372.8,RPELEV
W079,1983-12-02,1336.3,RPELEV
W086,1983-12-02,1345.7,RPELEV
W087,1983-12-02,1335.6,RPELEV
W092,1983-12-02,1358.4,RPELEV
W093,1983-12-02,1358.4,RPELEV
W075,1983-12-02,1359.4,Well Water Level
W079,1983-12-02,1327.5,Well Water Level
W086,1983-12-02,1329,Well Water Level
W087,1983-12-02,1331.2,Well Water Level
W092,1983-12-02,1341.6,Well Water Level
W093,1983-12-02,1342.6,Well Water Level
W037,1984-04-05,1360.5,RPELEV
W051,1984-04-05,1360.5,RPELEV
W055,1984-04-05,1357.5,RPELEV
W075,1984-04-05,1372.8,RPELEV
W079,1984-04-05,1336.3,RPELEV
W037,1984-04-05,1356.2,Well Water Level
W051,1984-04-05,1357.3,Well Water Level
W055,1984-04-05,1349.1,Well Water Level
W075,1984-04-05,1359.8,Well Water Level
W079,1984-04-05,1328.6,Well Water Level
W086,1984-04-06,1345.7,RPELEV
W087,1984-04-06,1335.6,RPELEV
W092,1984-04-06,1358.4,RPELEV
W093,1984-04-06,1358.4,RPELEV
W086,1984-04-06,1330.6,Well Water Level
W087,1984-04-06,NA,Well Water Level
W092,1984-04-06,1341.2,Well Water Level
W093,1984-04-06,1342.1,Well Water Level
W037,1984-10-15,1360.5,RPELEV
W051,1984-10-15,1360.5,RPELEV
W055,1984-10-15,1357.5,RPELEV
W037,1984-10-15,1344.1,Well Water Level
W051,1984-10-15,1338.4,Well Water Level
W055,1984-10-15,1316.5,Well Water Level
W075,1984-10-17,1372.8,RPELEV
W079,1984-10-17,1336.3,RPELEV
W086,1984-10-17,1345.7,RPELEV
W087,1984-10-17,1335.6,RPELEV
W092,1984-10-17,1358.4,RPELEV
W093,1984-10-17,1358.4,RPELEV
W075,1984-10-17,1347.3,Well Water Level
W079,1984-10-17,1321.3,Well Water Level
W086,1984-10-17,1320.2,Well Water Level
W087,1984-10-17,1319.2,Well Water Level
W092,1984-10-17,1317.5,Well Water Level
W093,1984-10-17,1313.9,Well Water Level
W086,1985-02-04,1345.7,RPELEV
W092,1985-02-04,1358.4,RPELEV
W093,1985-02-04,1358.4,RPELEV
W086,1985-02-04,1327.3,Well Water Level
W092,1985-02-04,1339.1,Well Water Level
W093,1985-02-04,1339.6,Well Water Level
W086,1985-03-04,1345.7,RPELEV
W092,1985-03-04,1358.4,RPELEV
W093,1985-03-04,1358.4,RPELEV
W086,1985-03-04,1328.9,Well Water Level
W092,1985-03-04,1340.4,Well Water Level
W093,1985-03-04,1339.9,Well Water Level
W037,1985-04-03,1360.5,RPELEV
W037,1985-04-03,1355.8,Well Water Level
W051,1985-04-04,1360.5,RPELEV
W055,1985-04-04,1357.5,RPELEV
W051,1985-04-04,1357.2,Well Water Level
W055,1985-04-04,1347.1,Well Water Level
W075,1985-04-05,1372.8,RPELEV
W079,1985-04-05,1336.3,RPELEV
W086,1985-04-05,1345.7,RPELEV
W087,1985-04-05,1335.6,RPELEV
W092,1985-04-05,1358.4,RPELEV
W093,1985-04-05,1358.4,RPELEV
W075,1985-04-05,1360,Well Water Level
W079,1985-04-05,1327.9,Well Water Level
W086,1985-04-05,1329.8,Well Water Level
W087,1985-04-05,1330.9,Well Water Level
W092,1985-04-05,1340.8,Well Water Level
W093,1985-04-05,1341.3,Well Water Level
W086,1985-05-07,1345.7,RPELEV
W092,1985-05-07,1358.4,RPELEV
W093,1985-05-07,1358.4,RPELEV
W086,1985-05-07,1328.2,Well Water Level
W092,1985-05-07,1339.8,Well Water Level
W093,1985-05-07,1340.3,Well Water Level
W086,1985-06-04,1345.7,RPELEV
W092,1985-06-04,1358.4,RPELEV
W093,1985-06-04,1358.4,RPELEV
W086,1985-06-04,1325.4,Well Water Level
W092,1985-06-04,1336.4,Well Water Level
W093,1985-06-04,1336.9,Well Water Level
W086,1985-07-03,1345.7,RPELEV
W092,1985-07-03,1358.4,RPELEV
W093,1985-07-03,1358.4,RPELEV
W086,1985-07-03,1321.9,Well Water Level
W092,1985-07-03,1327.5,Well Water Level
W093,1985-07-03,1328,Well Water Level
W086,1985-08-07,1345.7,RPELEV
W092,1985-08-07,1358.4,RPELEV
W093,1985-08-07,1358.4,RPELEV
W086,1985-08-07,1318.2,Well Water Level
W092,1985-08-07,1320.7,Well Water Level
W093,1985-08-07,1321.2,Well Water Level
W086,1985-09-06,1345.7,RPELEV
W092,1985-09-06,1358.4,RPELEV
W093,1985-09-06,1358.4,RPELEV
W086,1985-09-06,1317.6,Well Water Level
W092,1985-09-06,1320.7,Well Water Level
W093,1985-09-06,1321,Well Water Level
W051,1985-10-04,1360.5,RPELEV
W055,1985-10-04,1357.5,RPELEV
W051,1985-10-04,1339.6,Well Water Level
W055,1985-10-04,1306.6,Well Water Level
W037,1985-10-05,1360.5,RPELEV
W037,1985-10-05,1342.2,Well Water Level
W075,1985-10-08,1372.8,RPELEV
W079,1985-10-08,1336.3,RPELEV
W086,1985-10-08,1345.7,RPELEV
W087,1985-10-08,1335.6,RPELEV
W092,1985-10-08,1358.4,RPELEV
W093,1985-10-08,1358.4,RPELEV
W075,1985-10-08,1345.8,Well Water Level
W079,1985-10-08,1314.4,Well Water Level
W086,1985-10-08,1317.2,Well Water Level
W087,1985-10-08,1320.2,Well Water Level
W092,1985-10-08,1320.1,Well Water Level
W093,1985-10-08,1320.6,Well Water Level
W037,1986-04-04,1360.5,RPELEV
W051,1986-04-04,1360.5,RPELEV
W055,1986-04-04,1357.5,RPELEV
W037,1986-04-04,1356.9,Well Water Level
W051,1986-04-04,1357.9,Well Water Level
W055,1986-04-04,1350.3,Well Water Level
W075,1986-04-08,1372.8,RPELEV
W079,1986-04-08,1336.3,RPELEV
W086,1986-04-08,1345.7,RPELEV
W087,1986-04-08,1335.6,RPELEV
W092,1986-04-08,1358.4,RPELEV
W093,1986-04-08,1358.4,RPELEV
W075,1986-04-08,1360.2,Well Water Level
W079,1986-04-08,1329.4,Well Water Level
W086,1986-04-08,1331,Well Water Level
W087,1986-04-08,NA,Well Water Level
W092,1986-04-08,1341.7,Well Water Level
W093,1986-04-08,1341.5,Well Water Level
W086,1986-05-01,1345.7,RPELEV
W092,1986-05-01,1358.4,RPELEV
W093,1986-05-01,1358.4,RPELEV
W086,1986-05-01,NA,Well Water Level
W092,1986-05-01,1340.5,Well Water Level
W093,1986-05-01,1341,Well Water Level
W086,1986-06-12,1345.7,RPELEV
W092,1986-06-12,1358.4,RPELEV
W093,1986-06-12,1358.4,RPELEV
W086,1986-06-12,1325,Well Water Level
W092,1986-06-12,1337.4,Well Water Level
W093,1986-06-12,1337.9,Well Water Level
W086,1986-07-01,1345.7,RPELEV
W092,1986-07-01,1358.4,RPELEV
W093,1986-07-01,1358.4,RPELEV
W086,1986-07-01,1319.8,Well Water Level
W092,1986-07-01,1333.3,Well Water Level
W093,1986-07-01,1333.2,Well Water Level
W086,1986-08-01,1345.7,RPELEV
W092,1986-08-01,1358.4,RPELEV
W093,1986-08-01,1358.4,RPELEV
W086,1986-08-01,1320,Well Water Level
W092,1986-08-01,1323.9,Well Water Level
W093,1986-08-01,1323.9,Well Water Level
W086,1986-09-03,1345.7,RPELEV
W092,1986-09-03,1358.4,RPELEV
W093,1986-09-03,1358.4,RPELEV
W086,1986-09-03,1317.4,Well Water Level
W092,1986-09-03,1320.3,Well Water Level
W093,1986-09-03,1321,Well Water Level
W037,1986-10-16,1360.5,RPELEV
W037,1986-10-16,1343.7,Well Water Level
W051,1986-10-28,1360.5,RPELEV
W055,1986-10-28,1357.5,RPELEV
W051,1986-10-28,1343.6,Well Water Level
W055,1986-10-28,1323.8,Well Water Level
W075,1986-10-29,1372.8,RPELEV
W079,1986-10-29,1336.3,RPELEV
W086,1986-10-29,1345.7,RPELEV
W087,1986-10-29,1335.6,RPELEV
W075,1986-10-29,1349.4,Well Water Level
W079,1986-10-29,1319.6,Well Water Level
W086,1986-10-29,1319.2,Well Water Level
W087,1986-10-29,1322.7,Well Water Level
W092,1986-10-30,1358.4,RPELEV
W093,1986-10-30,1358.4,RPELEV
W092,1986-10-30,1332.8,Well Water Level
W093,1986-10-30,1321.7,Well Water Level
W086,1987-03-10,1345.7,RPELEV
W092,1987-03-10,1358.4,RPELEV
W093,1987-03-10,1358.4,RPELEV
W086,1987-03-10,1327.2,Well Water Level
W092,1987-03-10,1339.7,Well Water Level
W093,1987-03-10,1339.9,Well Water Level
W037,1987-04-03,1360.5,RPELEV
W051,1987-04-03,1360.5,RPELEV
W055,1987-04-03,1357.5,RPELEV
W037,1987-04-03,1352.7,Well Water Level
W051,1987-04-03,1353.4,Well Water Level
W055,1987-04-03,1343.5,Well Water Level
W075,1987-04-08,1372.8,RPELEV
W079,1987-04-08,1336.3,RPELEV
W086,1987-04-08,1345.7,RPELEV
W087,1987-04-08,1335.6,RPELEV
W092,1987-04-08,1358.4,RPELEV
W093,1987-04-08,1358.4,RPELEV
W075,1987-04-08,1357.8,Well Water Level
W079,1987-04-08,1326.1,Well Water Level
W086,1987-04-08,1328.2,Well Water Level
W087,1987-04-08,1329.4,Well Water Level
W092,1987-04-08,1340,Well Water Level
W093,1987-04-08,1340,Well Water Level
W086,1987-05-01,1345.7,RPELEV
W092,1987-05-01,1358.4,RPELEV
W093,1987-05-01,1358.4,RPELEV
W086,1987-05-01,1323.9,Well Water Level
W092,1987-05-01,1339.3,Well Water Level
W093,1987-05-01,1339.1,Well Water Level
W086,1987-06-01,1345.7,RPELEV
W092,1987-06-01,1358.4,RPELEV
W093,1987-06-01,1358.4,RPELEV
W086,1987-06-01,1310.9,Well Water Level
W092,1987-06-01,1334.9,Well Water Level
W093,1987-06-01,1334.9,Well Water Level
W086,1987-07-01,1345.7,RPELEV
W086,1987-07-01,1322.2,Well Water Level
W092,1987-07-06,1358.4,RPELEV
W093,1987-07-06,1358.4,RPELEV
W092,1987-07-06,1325,Well Water Level
W093,1987-07-06,1324.8,Well Water Level
W086,1987-07-31,1345.7,RPELEV
W092,1987-07-31,1358.4,RPELEV
W093,1987-07-31,1358.4,RPELEV
W086,1987-07-31,1317,Well Water Level
W092,1987-07-31,1320.1,Well Water Level
W093,1987-07-31,1320.3,Well Water Level
W086,1987-08-31,1345.7,RPELEV
W092,1987-08-31,1358.4,RPELEV
W093,1987-08-31,1358.4,RPELEV
W086,1987-08-31,1316.3,Well Water Level
W092,1987-08-31,1318.2,Well Water Level
W093,1987-08-31,1316.9,Well Water Level
W037,1987-10-08,1360.5,RPELEV
W051,1987-10-08,1360.5,RPELEV
W055,1987-10-08,1357.5,RPELEV
W037,1987-10-08,1339.4,Well Water Level
W051,1987-10-08,1338.6,Well Water Level
W055,1987-10-08,1299.4,Well Water Level
W075,1987-10-13,1372.8,RPELEV
W079,1987-10-13,1336.3,RPELEV
W086,1987-10-13,1345.7,RPELEV
W087,1987-10-13,1335.6,RPELEV
W092,1987-10-13,1358.4,RPELEV
W093,1987-10-13,1358.4,RPELEV
W075,1987-10-13,1343.7,Well Water Level
W079,1987-10-13,1309.9,Well Water Level
W086,1987-10-13,1316.3,Well Water Level
W087,1987-10-13,1319.5,Well Water Level
W092,1987-10-13,1316.1,Well Water Level
W093,1987-10-13,1310.6,Well Water Level
W086,1987-11-03,1345.7,RPELEV
W092,1987-11-03,1358.4,RPELEV
W093,1987-11-03,1358.4,RPELEV
W086,1987-11-03,1315.8,Well Water Level
W092,1987-11-03,1317.3,Well Water Level
W093,1987-11-03,1317.3,Well Water Level
W086,1987-12-01,1345.7,RPELEV
W092,1987-12-01,1358.4,RPELEV
W093,1987-12-01,1358.4,RPELEV
W086,1987-12-01,1317,Well Water Level
W092,1987-12-01,1324.1,Well Water Level
W093,1987-12-01,1322.5,Well Water Level
W086,1988-01-05,1345.7,RPELEV
W092,1988-01-05,1358.4,RPELEV
W093,1988-01-05,1358.4,RPELEV
W086,1988-01-05,1328.4,Well Water Level
W092,1988-01-05,1338.1,Well Water Level
W093,1988-01-05,1339.1,Well Water Level
W086,1988-03-01,1345.7,RPELEV
W092,1988-03-01,1358.4,RPELEV
W093,1988-03-01,1358.4,RPELEV
W086,1988-03-01,NA,Well Water Level
W092,1988-03-01,1339.8,Well Water Level
W093,1988-03-01,1339.6,Well Water Level
W086,1988-04-01,1345.7,RPELEV
W092,1988-04-01,1358.4,RPELEV
W093,1988-04-01,1358.4,RPELEV
W086,1988-04-01,1323.8,Well Water Level
W092,1988-04-01,1339.3,Well Water Level
